Student ID,Grade
4802683952,27.8754534978
3258057008,34.3580706301
5369890013,96.8323703686
1064493621,96.158435101
2855455865,31.822374034
7558403787,80.5063758017
5439174653,64.7546197756
3819083912,85.6516136922
2306126800,67.5661072772
7287613437,20.387373251
5143998138,50.3219430125
8252719745,71.5928209056
6501376584,44.0820529289
1506076441,88.0088684624
6949944989,54.7901119152
9463482328,34.8626160835
4125289398,69.1833451707
1221547269,48.9885759088
7841668638,51.5336684954
5159438340,66.3256128325
8660431661,21.8073656816
9946758329,68.4831433521
9240757534,61.1651406844
7437986209,76.4476259081
7264964593,51.0986384082
2047842775,32.7899852874
9630218953,24.2016416475
3232574037,54.9470583697
5369583890,48.5012740014
2123790804,22.4579628977
5418676470,93.7161653195
3399959526,96.5734534386
6579752549,95.0790089681
1747563396,28.5569349156
9051781163,70.0666055292
4193831474,45.8664463589
5231506237,49.0626339371
8956709692,57.7211457607
7633590346,71.1408068681
9310527862,94.001495187
1849530139,72.4097858247
2390600526,53.9792435349
2693531169,67.9503513787
5074224025,48.6227690384
5426592789,35.3731680053
7118904667,42.5538905145
6768296670,82.5564186073
4041121182,37.5360775
4386903634,23.6606718214
5976673106,62.4056000501
8660435425,94.2934532547
6811527278,60.2786799267
4274829231,94.3924516143
9953287085,32.7415465824
3988074329,47.1596904011
8881491977,39.763656332
1803091780,34.434819613
4957267175,26.894429133
3635587150,81.205791018
5328569881,55.3708450551
7638519336,89.5847772211
1490997351,62.9989591711
1664656561,49.2880672447
4844047396,96.7916792738
1544109698,25.3159959826
3269726243,70.8029835166
9920010306,94.3887204213
5953562729,69.1246463264
4398761845,47.5332160436
4168275007,23.0502338028
2739856420,60.8286272213
4157511079,81.4077059303
6163750203,85.2555459442
8735292686,20.0993435723
1011112413,42.4724351786
1876460454,80.8460604532
1428144482,62.611992029
6487839119,97.9242634077
9135551348,26.4746032175
7445925218,54.7697193107
5469986861,62.7164361387
1568662258,93.7305811482
7093671446,52.2563941442
3298123720,53.2643139163
5782541375,66.8826867744
3104359744,65.9491614893
9904343866,75.9265839945
9297611585,87.3749271622
9507888562,46.0452632887
7238867672,54.1448888411
9437503188,87.6998727416
4602451329,76.3045719842
1113533987,49.5807742572
8609459694,23.4269332779
4732877734,94.9723384691
7893885791,64.8109286085
3995122920,42.1166681675
6210404931,32.0294179488
2454238137,46.2006759875
4222886521,63.3372031238
4773224263,22.3638408587
6398470502,33.971700424
6975373940,56.2030771559
6351951131,65.3943002509
3976523767,88.4660088738
6469793374,37.9440876972
2474458207,50.9288178405
1235369798,41.1210921845
1483771404,62.7390379341
5161323860,89.6397131858
7355736201,37.3497571237
1771739951,62.1860773804
4902112689,96.7271149838
9949221680,25.6644764796
9674057102,40.291396748
1771817291,35.5953102746
2464241216,59.0138223991
8064791902,46.2249189023
5877102049,29.4176394605
1308522634,74.1141388949
2207808498,85.2822165543
1030888840,63.7739053151
6021565290,43.1435948425
4158079003,62.9462091185
5847602636,92.5889567663
8604324022,39.3657522722
5375348767,76.9261056286
1557898224,44.0439309635
3980124036,87.9608908854
9484653549,95.9469687902
3108275292,50.9954821869
3376332884,26.7173835192
4853810840,37.1611695727
9171681208,46.6329938583
3038884517,68.307234876
7916108284,26.0999689051
7436446904,68.0504592638
8275217354,65.8885259447
3237176442,85.6947492582
7781099990,39.8580794551
3178683154,73.983173084
3555272603,98.3878752775
1020934702,53.0762357518
5321650742,52.2238479378
6539168669,99.0337338152
5572542324,70.801425446
3243978364,73.8485378418
4969949250,78.046953579
6683215132,64.5509918948
6451786861,64.4063361257
5599538692,43.6647724615
1397878658,35.1085458719
5689537227,66.4149429725
6808542410,77.4153241189
8762372691,54.3668023116
3602350655,26.065053921
9491357188,87.8491964182
5409441998,68.2836561881
8052276106,33.4797022545
8786823957,46.9991913565
5977723812,65.8164490988
7093739815,93.7032018767
6470504969,66.1007209407
3326678305,90.3077772975
3944226368,36.4895381125
3509709464,24.3266305274
8277438739,94.4327680011
4418947333,68.1644468482
1901744236,60.2245079871
6738944498,85.1620282309
3373847208,36.4467549342
6314723759,47.3511681581
1226070519,85.8594509407
5090476568,96.3059919556
5901090511,91.9996094172
1955497330,57.3017406923
6335241999,62.4267187016
3802399645,70.4310394286
4575702454,57.6569644386
1906587612,57.0157725104
5544063398,25.0169426955
3056091558,25.2434286487
4443296847,33.576350117
5041931251,21.2912137323
1186813178,45.0476613287
7113183211,75.9248200087
6157754609,46.2632987927
2834729548,99.3959962027
6335789465,81.7743989948
7533418509,94.6623386395
3381747918,58.171183867
1344021236,70.4634583311
6939488761,71.581396979
1396414779,75.8136703278
8795251665,68.1733495486
2949904343,48.2086150431
2273706507,22.7470523222
5397935388,42.0630646698
8183618213,41.4813182357
6534706409,59.7357447351
8277791099,77.3147025005
3749146198,31.0588849651
2767339332,84.9862943656
2095765382,62.0476986841
6002956295,79.8636185408
6105550424,41.9158393278
2673424908,46.7740296678
4731469891,93.4856458549
8262279841,53.6468174283
5511853427,60.260195533
7742299160,99.9716025251
8853516322,29.473158556
4738142089,77.4526889922
9462321904,33.1838479969
5992787640,82.2502966062
5705830287,60.0526325617
5225933927,88.8312621968
1978425174,67.9437790708
5140193319,88.4461992513
4787334555,92.2855466708
4341591948,82.0013110439
9546780474,87.6841202738
6993456778,76.6525199262
8651392826,22.1826921699
3939177843,92.5002433831
9040544071,67.1646329726
7341778439,42.5617474591
7681719934,90.7963938329
4862184917,88.4373585377
4339926190,24.0837019681
9901658990,52.8015836419
7955701712,96.0810832491
8525342754,73.6890022243
1976800467,93.725041224
4387531287,52.7102435938
9571368499,57.260002531
7063065418,78.0387519537
3875350736,90.4099911198
6457542488,63.0344688527
7936323299,98.7088422473
7963978958,36.5032088587
9465749260,57.5663905101
7042546019,44.2355846972
3266417535,29.4048152307
2943899086,93.8805952054
3192128844,24.184872805
6595996172,60.8870692565
7177237095,28.3849073932
1062665527,50.4143814042
6798440104,42.9969511867
2096035824,83.4619470454
7556779551,43.2154744073
6890217579,81.1934390574
6898278404,90.0677928654
2743373910,66.2818683275
1188210135,68.1580245508
2298571693,98.8961722603
1776273051,79.8669261912
8186089691,90.4043596729
1680644364,63.3758062701
